sentence,label
땜쟁이 들 게 데는거  꿀잼이노,1
식민지배 받으며 돼지죽 쳐먹고 자란 노친네 새끼들이 참으로 좋아할 뉴스군  댓글 나이비율 봐라 진짜,1
야만국 북한 인간말종국 북한,1
박근혜 안빠는데 보수통합 원칙 인정함,1
김제동 역겨워 저런인간이 억 연봉 지나가는 개가웃을일선동 꾼 시청룬 프로로 부끄럽지도않냐 억이,1
 언덕이 도는 되보임 ,1
남들 다가는 군대 시끄럽네,1
,1
쌔끼,1
응 알겠으니까 꺼져,1
시발년이네남친 잇냐,1
한남들이 문제야 아주 지들이 뭐라도 된거마냥 어린애들이나 괴롭히고 희열감느끼냐 지도 덩치있는 남자였으면 머리털끝하나도 건들이지 못할것들이 아주,1
자한당은 끝까지 정신못차리노 저지랄 하니까 보수대통합이 안되지 민주당이 하는 병신짓은 다 골라하네,1
진짜 자한당은 하는게 없는 허수아비 정당 쓰레기 좆같은 새끼들 밥버러지,1
귀엽다  감시하네 ,1
짝짝짝 시방새는 별로,1
꼭지 수술하는곳 어디 없나 미용성형은 대한민국이 세계최고라면서 ,1
인제 기레기,1
디저도 상관업다,1
애 사진을 꼭 저렇게 수영복입은걸 올려야겠냐 기자넘아,1
김대중 노무현 개새끼들은 문재앙 이 씨발 개좆같은 새끼 등장이후로되려 선해보일 정도라서 없어진듯문재앙 씨발개좆같은새끼,1
능력있으니까 연하남도 만나네  페미하는 애들은 개저씨는 싫고 연하남은 좋은가봐 연하남은 니들이 좋대디,1
공지이잉 ,1
이다해 얼굴 갈수록 이상해이다해 그렇게 성형수술 중독이니,1
불가능함 인건비싸니까 외국제조업체들이 잠깐 들리는거지지들잘나간다고 착각하는거고관광  그걸로는 한계 전세계 정액받이들러리밖에안됨한국도좆도없는데 그러니 박정희가 뛰어난거다좆도아닌국가에서 산업국가로 뛰어넘은게그게 년 당시 더 잘살던 베트남 필핀 태국 과의 클라스의차이지,1
여자에 매력은 긴 다리와 아담한 엉덩이 그리고 큰 가슴에서 나온다  이효리는 얼굴 외에는 여러모로 아쉽다,1
십세,1
세퀴,1
게이야 용기사면 드래곤 사역하고있노,1
좃선에 미칭개이들 버글버글 하구나 ,1
한고은 아비가 남에 돈 빌려서 미국으로 도망가서 그가정 망쳤는데 한고은집안이 잘될리가 없지 아버지가 잘못한곳 찾아가 사과가먼저,1
더럽다 고인의 일기장까지 노출시키는 쓰레기같은 인간들,1
문란한 아이돌이면 엑소나 워너원이겟지 방탄오빠들은 절대아님,1
주예지 생각이 대한민국 여자들 생각일까 두렵다 뒤지게패고싶은 밤이다,1
빠라조,1
결혼했구나이런 백치미 있는 여자가 좋지,1
한쳐아 너도 어지간하구나 이와중에 인별하는 뇌상태가 궁금하다 요즘은 그래서 내조 잘하고 있니,1
노가다 하루벌어 만원 버는애들한테 천원을 빼앗아버림 저 썅년은 송장될때까지 사면하면안됨,1
나잇값 못하는 발기부전 땅꼬마,1
그새끼 칼침 놔줘라,1
투기조작하는 띱떼기들 다 잡아다 족쳐라,1
주예지 발언 영상보고 왔는데 용접공 비하 발언이라고 하기엔 애매하던데걍 공부못하면 기술이나 배우라는 의미더만맞는 말이지 그건 공부가 적성에 안맞으면 기술이나 배워야지이걸 용접공 비하라고 해석하는 건오히려 그렇게 해석하는 놈들 머리에 용접공은 하찮은 직업이라는 의식이 깔려있어서 그렇게 받아들이는 거라고 본다,1
자한당은 끝까지 정신못차리노 저지랄 하니까 보수대통합이 안되지 민주당이 하는 병신짓은 다 골라하네,1
예능을 진지빨고 보는년들이 넘많아져서 요즘 예능 개노잼됨 무도가 망한 이유기도하지 무도전성기땐 수위 장난아니었음,1
시발 일이 점점 더 커지놐 대책 없이 일이 크게 번져가네,1
닥쳐 ,1
지랄들한다 지랄들해,1
살인마 와이프,1
멍청한 놈들,1
작가가 일단 한남 똘 아이 임 ,1
명치 브이넥 실화냐고 개토쏠리네씌발,1
그룹섹스,1
어휴  독해하나 못해서 헛소리하노 내가 직업 귀천있다고 한적있냐 도대체 어느부분이나역시 공부 못하면 기술배우는게 나쁘지 않다고까지했는데일베같은 인터넷 커뮤니티나 친구들끼리 저런말 하는거면 별 문제안될지 몰라도학생들 다보고 가르치는 강사가 강의중에 저렇게 조롱한거면 생각이 짧은거맞다,1
야 만도 존나많은건데 숫자가중요한게아니라 처벌이나 빡세게 해라 일반야동도 아니고 실제영상을 텔레그램으로 찾아가서 봐놓곤 몰랐어요로 넘어가게하지말고,1
쌍연,1
한남들 정신나갔네 지딸들도 저렇게 술먹이고 모텔가도 꽃뱀이라고 할건지 한남들 적나라한 성 인식 수준 여기 댓에 다 드러나네 걍 원나잇과 성폭행을 분간 못하고 저 난리 ,1
시발잠 못자겠네,1
또 또 지랄들한다 워마드쌍것들 구라에 만명 낚일만하다 수준들이,1
니가 늑대냐 왜 울프울부짖어,1
이새끼 나이도 존나 마니 처먹은 들딱이더만,1
둘다 해당되는거지 지금의 신생아들이 년 정도뒤에 현 대 틀딱이된 정년퇴임자들의 연기금을 매꿔줘야하는데 인구절벽 때문에 그럴 가능성이 거의 없고 그거에 맞춰 법 개정이 될거야 이대로 가면 답이 없음지금부터 아끼지 않으면 시간이 흐리면 흐를수록 더 좆됨,1
뮈친,1
만화탄압 중단해라 아청법조 호로 야한만화탄압하더니 이제 밖지 않는데도 유두노출도 안되는데 탄압하냐 이 페미년들아 여기는 자유민주주의국가다,1
병신새끼 지 이야기 쳐하고 자빠졌네,1
벌레들 ,1
문재앙되더니 별의별 놈들이 다 쳐나오네,1
씹창,1
섭외가 좋은게 아니라 정신나간 국가 홍보사업으로 돈쥐어주고 쟤한테 맡기는거임 이래서 개 돼지나라다,1
언플쩌네  본사람들 전부 재밌다고 하는 사람이 없던데,1
그거 가족전체 원으로 관리비포함 운영되는거다 게이야,1
평균 학력 고졸따리 양아치 새끼들 상대하려니까 개빡쳤나보네,1
좆치도 그런데 좆치는 양이 적자노,1
남녀 성비율봐라  대대여자들 댓글이 대부분  맨날 막장드라마에 재벌과 평민여자의 로맨스 드라마만 처보다가 이런 드라마 보니 대가리 텅텅빈 대 맘충년들은 당연히 이해가 안가지 ,1
국내 탑  포방터 게이 돈까스 안만들고 여기서 뭐하노,1
쪽빠리년은 물러가라,1
특히 저기는 정의당때문에 프로 지고들어가는 개같은곳임 정의당이 문제 ,1
나와있네 병신아 그러니까 출처알수없는앱 설정이 체크 돼있으면 무용지물이라고,1
한남들 저런 의상 좋아하니 성범죄율이 올라간다 여성들이 안심하고 밤거리를 돌아다닐 수있도록 저질적인 의상 남자 교도소 가자,1
최자는 대체 왜 욕먹는건가요 걍 페미년들이 어떻게든 남자탓하려고 발버둥치는것같은데 두뇌수준 심각해보입니다,1
문빠들 추녀를 지켜라 국민들이 현씨를 지킬꺼다,1
시발 저 효자통닭 조림닭 생각하면 좆같네 걍 안동찜닭 국물없어질떄까찌 조린건데조오오온나 짜고 간도 안베고 맛대가리 존나없어서 생활의달인 어케나온거지 이생각하다가지인중에 안동사람있길래 거기 갔다왓다니까 거기 어딘지도모르고 안동사람들은 안간다더라 ,1
애휴 쪽바리음식 좋다고쳐먹내 개돼지들,1
주말드라마는 할줌마들 전용이라 어쩔수가없음,1
한번씩 바람쐬러 일본가는 데 일본 가보니깐 동네마다 복싱 체육관이 있더라 오사카 나니와구 가니깐 존나 후미진 공단에도 복싱체육관있음 진짜 울나라 년대 쓰던 파랑색 날개 처 돌아가는 선풍기 하나 달린 개거지 같은 체육관에서 복싱하고 있는 거 봤다 개쪽바리 새끼들보면 복싱 엄청 좋아하는 듯복싱만화도 많고 이렇게 복싱 씹덕들이 많으니 발달 할 수 밖에 없는 것 같은데 그래봤자 뭐하냐핵폭탄 처 맞고 살가죽 녹아내린 새끼들인데,1
남 앰 타령하기전에 니 애미나 신경 좀 써라,1
바로 손절하네  몹시 이기적인 여자군,1
중대 역할이라도 제대로 하지 에휴,1
니가 근거 가져오면 니가 이기는 게임 아니겠노 이 씨발년아 ,1
뷩싄,1
이건 무슨 개똥 같은소리야국산차가 더 흔해 빠졌는데 만 봐도 요즘 길거리 흔해져서 전혀 고급감이 안느껴지더라,1
쪽빠뤼 차 몰고 다니니깐,1
칼로 죽여야 살인이냐 주뎅이에 병균 쳐 넣고 돌아다니는건 세균전이라 생각이 든다,1
백돼지 닮았네 헐 클났구나 인생 쫑이네 일찌감치 고시공부나 로스쿨준비해라 아니면 의대를 가던가 딸인데 빽씨랑붕어빵이면 이건 재앙이지 재앙,1
아니 원래 자기 위주로 돌아가는거지 그거 가지고 지랄하노 이런거 보면 이나라는 뭐로 가든 전체주의로 갈 운명임,1
머리와 글로 일하는게 몸으로 일하는것을 더 가치있다고 보는건가 이렇게 퉁쳐서 판단하는것은 사회가 어케 돌아가는지 모르는 편협한 인간으로 멍청함을 고백하는것이다 세상에 어떤 직업도 없어도되는 직업도 없고 없으면 좋은 직업은 없다 그 직업이 담당하는 기능이 없으면 그걸 네가 할건가 용접이 없으면 집없고 배도 없다 수학 강사가 용접을 하면 얼마나 웃긴가 자신이 전체를 기능하게하는 하나의 부분임을 인식하지 못하고 세상이 자기 중심으로 돌아가는 중세 시대의 사고관을 가진 불쌍한 중생이다사회적 지능 지수는 병신에 가깝다,1
쓰레기폰을 대체 왜 사냐  그러니까 엘지가 정신을 못 차리지 엘지빠들아 엘지가 쓰레기만 만드는건 엘지빠들때문이야 니들이 멍청하게 쓰레기를 만들어도 사주니까 게속 쓰레기만 만들잖아 이것드라 국뽕으로라도 엘지를 빨고 싶어도 쓰레기만 만드는데 빨 이유가 없다,1
게이 아는거 강사 스펙만 알고 수학공부만 하노,1
게이는 무슨 일하노,1
쌩뚱맞게 대최반엌 치매라니 그것도 곱게 사는 사모님이  알콜중독도 아니고  드라마보다가 황당했습니다,1
아줌마  어캐 됨  아직 이야  또 빤스런  ,1
쿵쾅 아줌니들 화나,1
쓰레기 같은 생각,1
안낳는게 아니고 못낳는걸로 아는데간절하지 않은척이지,1
펭수 하는짓거리가 페미니스트네 씨발 좆만한새끼가,1
그런 할아버지를 저런 미청년이 인기없을리가,1
폰세엑,1
원숭이 사쿠라 핑크당의 자위대 간부,1
불륜정사갈보네이거로 바꿔라,1
에휴 여편네가 얼마나 못났으면 종국이가년동안 집을 두번들어 왔겠냐 똑같지뭐 성격파탄자들,1
이제 알았냐 빠른 이민만이 답이다애국 좆까라 그래라,1
박근혜 안빠는데 보수통합 원칙 인정함,1
개쉑꺄,1
부착연결하는 손잡이 추가 구성하면 셀프컷 졸라 쉬워질거다,1
진짜 빡대가리들,1
특히 인터넷쇼핑 좆같은문자랑 번호 입력할 필요없이 지문한번 갖다대면 되는게 좋다,1
그럼 넌 과거 박정희 정부도 부정하는거네 병신새끼야  그리고 빤스런 씨발 시 절라도식 정신승리 지렸노 씨발년이 김대중 개새끼부터 해보자  그리고 병신아 프랑스는 마크롱이 우파인데 뭔 좌파 복지야 병신새끼가 그리스가 포퓰리즘으로 좇망한 팩트는 절라도 염전에다 팔았노 이태리도 좌파  하다 망해서 짱깨한테 털리는데 니 씨발 분탕이지 ,1
병싀,1
실물도보기전에 꼴깝들떨지말어,1
엄마기다리다라는 말은빼라그럼 이 엄마는 어떻게 사냐 이 기레기새꺄 대가리에 뭐가 들었으면 기사제목을 이 따위로 쓰는거야 음주한새끼보다 엄마가 더 잘못한것처럼 제목을 써놨네,1
곧 제삿밥 얻어먹을 나이라 그런가봄,1
다닥치고봤으면 좋겠다 그렇게불만이면 지들이그리지씻팔,1
탈라도 인정합니다 어제여기 댓글치던 전라도인간들보니 왜 전라도사람이 문재인 지지안하냐고 하더군요 그런사람들이 전라도욕하지마라 할수있는가 모르겠네요 하여튼 박명수씨 일관성있어서 응원합니다,1
재앙이한건햇노,1
사진좀 작작 좀 올려라욕 먹기 딱 좋네애엄마 됐으면 이제 좀 자중해라맨날 심심하니,1
원래 사회주의 이론 자체가 존나 아름답거든,1
일베를 그렇게 혐오하는 인간들이 하는짓은 일베랑 똑같네 쓰레기같은것들,1
대깨문은 정신병 확실함,1
진짜 이래서 대통령을 잘 뽑아야돼 예로부터 선조들의 지혜가 틀린게 하나 없다더니 흉년이들고 가뭄이 심하면 왕도 짤린다던데 허허 말세로구나,1
딴따라들 노가다 딱한번 뛰고오면 자살같은건 배부른걸 느낄건데,1
등급은 가르쳐서 되는 게 아님 그냥 멍청한 학생이 안배우는 거임그리고 그 전에 문과 등급  이과 등급 이랬던거 보면 그냥 이과부심 부리면서 주제모르고 나대는 병신일 듯,1
응아니야,1
뵹신,1
 내 꿈이 진짜 저런 스몰웨딩이다사돈의 팔촌까지 끌어모아서 어색한 자리 갖는거 상상만해도벌써부터 기절할거같노,1
약쟁이 빨아주는 국뽕 개돼지들,1
뽀르노,1
노망난 영감탱이들,1
지랄하네 그나마 유의미한 연구결과가 키랑 비례한다는건데 해외 조사에서 세계 각국에서 몇명 표본 모아서 진행하니까 한국은 더만 평균,1
저 년은 결혼 해도 지가 아니다 싶으면 뭐든지 멋대로 할 년임,1
김밥은 어느 나라 음식이노  이 씨발년아 ,1
으로 끝낫어야할 영화 존나지겹노,1
빠굴이,1
씨발 이걸 모른다고면허 반납하자,1
뭐 좆도 없을꺼같은데 나대노,1
찐따 특 주류까면 있어보이는줄 앎,1
십새캬,1
헛다리집엇네사람들이 고작 유튜버들 말듣고집값 오른다고 집을 구매한것 같어 그리고 내 집 산다는데 너네들이 뭔데 불만이야민노총전교조새키들이집사서 오르면 당연한거고,1
아니 제발 시즌 설정 좀 까먹지말라구여,1
미친늠들,1
내 이나 까잡숴,1
좌빨페미들의 검찰개혁기승전 공수처법조인들의 검찰개혁검찰의 정치권력으로부터의 독립 일반시민에 고압적인 검찰문화 개혁,1
가시나들이 무조건 밀어붙이는 사랑해서 한 결혼 이혼으로 가는 지름길,1
베충이 시무룩 ,1
진상 세입자들이랑 명도 분쟁 겪으면서 별별 놈들 다봄도망치듯 집행전에 나갈때 백시멘트 변기에 쳐붓고 내리고폼우레탄 하수구에 뿌리고 우수관에 파이프 박아넣는 놈 등등당장에는 문제 안생겨도 서서히 건물 골병드는 짓 하고 튄놈도 몇놈 봄,1
어휴 조선 새끼들은 그저 꼬투리 잡는건 기집이나 사내 새끼들이나 똑같다 왠만하면 하는게 용접이니 비유를 한거 가지고 아직도 이지랄들을 하고 자빠졌네,1
냄져들 열폭봐,1
서은수 말고는볼게 없는 드라마정신 나간드라마 보고 흥분하는 조선인 수준은정말,1
노트북등  제품은 브랜드도 중국산이아 등신아 꼭 좆도 모르는 새끼들이 컴퓨터 아는척 오진다니깐 비유도 등신 같이함 기가 브랜드 란다 씨발 괜히 모르면서 나서는 애들 보면 김치년 보는거 같아서 딥빡이 쳐오름,1
한국  또 나왔군  이번엔 주예지다이기야말한마디 잘못했어 인성이 안됬어 그럼 모두 달려들어 저년을 죽이라이기야,1
그냥싫어생긴거부터가 무서울정도라서,1
존나 미친새끼가 맞는거 같은데,1
뭐하러 늘림 내가 꿀부대 나온것도아님 훈련 존나하는 철원 부대인데,1
좄까,1
외노자게이였노,1
 암덩어리들 수입하기만 해봐라,1
코다리찜부터 퇴출해라 시발 비린내에 씹으면 고무줄 씹는느낌 좆같다짜장밥 나오면 썩은만두에 고무줄잡채도 좆같고사골곰탕 나오면 깡통한개에 고기 점 나오는 마법의 국물도 좆같고,1
김치녀들은 키 큰 남자만 보면 노릇노릇 좌궁 떨리노,1
보다 훨씬 나쁜새끼들인데 말이죠,1
핵융합로 완성 발표를 못하는 이유 세계석유시장때문에 미국주가곤두박질 중동은 거지나라로전락하고러시아는 다시 개국으로쪼개짐 짱깨는 기름값요동 처서 개망함 일본은 지네가쓸 기름만 뽑아냄 한마디로핵융합로완성은 경제를 요동 치게만들고 새로운 경제구조를 만들게된다 그게 이반도놈들이이룬 성과다 헤헤,1
개쳐늙으면 꼴보기 싫어지는게 사람의 마음이지 얘네야 광고수익으로 번게 많으니 얼굴에 돈들이고 관리하니 금술이 당연히 좋을수밖에 사람이란 다 그런거임 아무리 이쁘고 잘생겼어도 관리안하면 상대쪽에서 싫어하게되어있음,1
여자 하나 먹어봣으면 하고 울던 아재 짤 아들인줄,1
그래 씨발년아 내가 저 본문쓴새끼 처지가 하도 딱하고 맘이 아파서 좀 오바했다,1
병문안 매니아,1
씨발 브금 들으니깐 유준호 사무라이칼 생각네네 ,1
그럼 섹스를 어떻게 배우는데 니 자식한테는 글쓴이가 직접 가르쳐줘라 빻은소리 그만하고,1
이미 미국은 알고 있던 내용인데 북괴칠려고 명분을 만드는거 같기도,1
씨블,1
개독들은 나보다더한 지옥갈꺼니까,1
애미뒤졌놐,1
쓰벌 새끼들아 보지마 보면서 왜 작가들에게 상처를 주나,1
엠빙심이 엠빙심했군,1
급하게 살빼면 생기가 없어보인다 나이들어 살빼는거 아니다,1
기능사 수준 단순 계산이라도 보통 수학선생이라는 인간들이 공업분야에 수학이 얼마나 다양하게 쓰이는지 그런것도 제대로 아는 새끼들이 있냐 이말이지,1
최정훈도 꼭 퇴출시켜주세요잔나비 잔챙이 보컬 퇴출 운동 시작합시다 ,1
남자가 딴여자좀 만날수있지 존나 참견질이네,1
진짜 주제 모르고 존나 나대네 ,1
라미란 라미란딸 새끼,1
미친,1
제네시스 결함땜에 판매량 떨어졌냐 왜 광고질이냐 그딴것도 차라고 만들어서 팔아먹냐 도대체 없는 결함이 뭐냐 이번엔 차 안에서 악취도 난다며 진짜 쓰레기인가보네,1
수준이 딱 산적두목인데 현대인이 맞긴 맞냐  진짜 머리가 진화가 덜됐냐  존나 미개하네 저런 나라를 한나라로 인정하고똥꼬 빨아대는 문재인 더이상 국민앞에 쇼 하지마라 진짜 자존심상한다 역겨운 문재인,1
니에미 분쇄육 비둘기들이 쪼아먹는중이노 맛잇노 이기 ,1
섭외가 좋은게 아니라 정신나간 국가 홍보사업으로 돈쥐어주고 쟤한테 맡기는거임 이래서 개 돼지나라다,1
장관 임명권은 대통령한테 있는데 저딴 종이조가리가 뭔  틀니 다 뽑아버릴라,1
애초부터 김용호 걔는 기생충도 종북좌파의 산물이라고 말같지 않는 개소릴해대는 놈이어서 믿고 걸렀다,1
안보면 그만인데 굳이 그걸 찾아서 쳐보고 자빠진 우리 개돼지들 ,1
야이 방구석 폐인 주부들아 집에서 애나 쳐봐 남편 도움탓하지말고 한심한것들,1
결혼사기로 피임안했으니 애생긴거지 아니면 여자가 임신하면 인생망치는데 했겠냐 그래놓고 애죽이라고 하고 양육비 주기싫어 저런건데 피임을하든지 애가지면 책임져라,1
하늘같은 남편한테 반말하는것만 봐도 구해선이 죽일련이다 남편이 니 몸종이냐 밸아먹을논아,1
님 말대로면 전국민 다들 부자되겠네  ,1
저거 골빈 대 여자들 풍자한건데 저 캡쳐짤만 보고 욕하는 놈들 수준보소,1
노가다 일베충 새끼들 하는거 보소그러니까 공부좀 하지그랬노 ,1
비위 오지나보다  돈이 좋긴하네,1
차라리 야동찍어라 개돼지만도 못한 년놈들아,1
뺑신,1
남자 맛을 아는 그녀와 여자와 사귄적 없다는 남자의 성격 차이 ,1
아니 적당히 뇌피셜이어야지 상식까지 뇌피셜 해버리면 어떡해,1
조아라 판사님 덕분에 여성들의 이미지가 더 나빠졌네요 굳이 전례없는 판결을 하신 이유가 무엇인가요,1
누구여 이 개  듣보들은 ,1
그딴거 필요없고 백마나 스시녀랑 결혼하면 승자되는거 모르노,1
그 동네애들 먹는거냐 어디서 만나서 머그심,1
인생좆망테크 탓네 어휴,1
알겠으니까 이제는 좀 조용히좀 살아 진짜 관종이네,1
뺑쒼,1
하여간 더럽게 역겨움,1
트럼프 존나젊어보이네 나홀로집에 나오던때냐,1
경찰들 일선에서 바로 선긋기 가능 니들 이제 좃 된거야,1
저거 궁댕이근육단련이야 헬알못 ,1
정신병자    대권은 커녕 도지사도 때려쳐라,1
쓰레기들좌좀들과 유사,1
강철브라강철팬티씨발,1
얼굴 옆모습은 두껍고 아저씨 얼굴 처럼 발달하고 앞모습은 갸름하고 코는 디게 크고 찔쭉하고 허리둘래 센치 그런년은 한국년 맞냐,1
서비스 이용하는데 돈 내야하는건 당연한거고그걸 포괄제로 받다가 가격인상요인이 많으니포괄안하고 개별로 받겠다는데 왜 지랄임결국 배달료 이후 배달사업이 존나 커지고소비자는 집에서 대부분 사먹을 수 있게된게 팩트임빠바 생기고 동네빵집 망했다 선동수준이네 븅신새끼,1
하와이가서 낳을꺼쥬,1
니가 근거 가져오면 니가 이기는 게임 아니겠노 이 씨발년아 ,1
조센에 돈벌러 와서 조센 당하고 돌아간 외노들때문이지큰돈 벌면서 뒷다마 까는 똥남아 놈이나 노비마냥 돌리는 조선놈이나 둘다 똑같은 후진국 민도,1
전라도의 딸 홍진영이여라 으매이징하덩깨,1
이게정확한진단이지 하이튼 손뽕들보면 대깨문생각남 패죽이고싶음 주제좀알지,1
미친 이러니 조두순 번방이 설치지 뭐하고 있냐 국개의원들아 일좀해라,1
무식한 애들 참 많네 살인과 의료상 과실치사가 같냐 사람 죽여놓고 년이 말이 되냐니 무식한 것도 정도껏 무식해야 귀엽다하지 이건 뭐 저런 것들도 국민이라고 나랑 똑같이 한표씩 가지고 있겠지,1
지랄하네 그러케 독재로 우덜란드 빼고는 다 빵에쳐노코선,1
이 새끼가 이 글에 나온 틀딱마인드네 딱 ,1
섹남,1
여년전 사단 대대 인사병었는데 관심병사 명 전화로 연장 몇번했음 안해주면 탈영병되는데 대대장도 자기 좆될까봐 걍 해줌,1
바이러스 짱깨 지들끼리 치료제 처맞고 사재기 부추기고 아 짜증난다,1
는 개뿔이고 시발 그냥 누가 더 그럴싸한 거짓부렁 잘 푸는지 아무말 대잔치 경연대회였음,1
탄력있고 빵빵한 여승무원의 엉덩이가 나의 우람한 어깨 근육에 비벼질 때의 그 느낌여승무원도 그걸 즐기는지 가끔 지나가면서 문지르며 가더라,1
이새끼들 올림픽 드라마도 찍었던데 좆되버리겠네 ,1
보고느낀것레미본야스키 사진씹간지최홍만 브록 경기존나기대햇엇는데 김민순가누구로 대체대서 노무아쉬었던기억홍만이 타이슨은언제만낫누,1
쌍뉸,1
그 새끼들이 부패하면 누가 견제해,1
씨벌련이 닉변하고 아침에 올린거 토씨하나 안바꾸고 그대로 좆중복 조져버리네 씨벌련아 ,1
어딜가나 재앙이 문제야 문제,1
우측은 더이상 가망없는 노답임,1
페미니즘  정신병 임을 또 한번 느낀다,1
븅쉰,1
아무리 그래도 그렇치 임마 엄마한데 오나홀 이모티콘을 보내면 어떻하냐 임마,1
아니 일게이새끼들 명만 비추찍어도 버티는데,1
전주 절라녀 악플로 엄마가 그렇게 되었으니 모든 절라인은 너의 원수다옛고서 옛어른들이 멀리하라는것은 다 이유가 있다,1
와 시발 진짜 최고속도로 쳐버리고싶다,1
씹때끼,1
리뷰 이천개 이상 달릴동안  유지해봤는데저런새끼들은 히스토리 들어가보면 어떤 가게든지 다 불만 투성이임다 버린데 개 병신같은 새끼 병신 보존의 법칙이라 생각한다 물론 대응은 잘 해야지,1
박유하 극혐 모든 사람들의 관계를 망가트리는 전형적인 사람 답답함의 극치 선하는 시어머니 사이다 한번 날려줬음 좋겠다,1
요즘은 이혼이 아주 벼슬이야 여기 또 이제아마 이상아황은정  이런여자들 나오겠다 남자들 입장에선 이렇게 남탓하는 여자들만피해도 인생 반은 성공이지,1
강간 하려는거 줜나 역겹노 지들은 이런거 좋아하는구나,1
브라를 하든 안하든 상관은 없어 그런데 옷이 그리 야시시하게 입고 댕기는데 어느누가 한번 힐끔 안보겠냐 그러면서 시선강간이 싫다고하면 대체 어쩌자는거야 무인도가서 살아야겠지,1
인터넷 댓글에 누군지알고 뭔 해명을 하라는거야 방송에 웃으면서 나오는게 화가 나는게 아니라 인기가 오를게 피가 솟는다니 뭔 열등감 터지는 개소리,1
알고 보니 진성 빨갱이였다더만,1
아니 야 재벌세도아니고 학원강사따위를 누가 질투를하냐   그것때문은아니고지금 안그래도 경기 어려워서 취업난인데등급 은 용접공같은 노가다나 뛰어라 하면서 노가다 비하해봐라 걍 씨발 누구나 다 화나지  지는스타강사니까 저딴말을 편하게도하네 씨발년이이런말나오는거지걍 정내미가 뚝 떨어짐,1
거 시발 불만 드럽게들 많네,1
음욕,1
뻔뻔함이 개국이랑 동급인듯,1
개돼지들이 문재인 찍고 그래도 집값을라서 좋다는데 어쩌겠어,1
마춤법 틀릴수도 잇지 게세끼야,1
남자들은 씨를 말려야해 라고 페미들이 말하는거랑 같은논리,1
유승준도 죽길빈다,1
사이버섹스,1
일본영주권있는데 다 포기하고 어제 회사 관두고 오늘 한국왔습니다 저잘했죠 칭찬해주세요 애국자새끼들님들아,1
외조카들 존나 이뻐해주는 삼촌도 있다 이기얌,1
트위터가보면 한녀들 인신공격 일상이던데 아닌척은 ,1
일뽕 제대로 뒤틀렸네 공공요금 졸라 높은 곳인데,1
미친놈 어디서 되도 않는 주작질이노,1
라이머 그냥 이혼 하고 좋은 여자 만나세요 어마어마 한 재력 에 그정도 능력이면 언능 좋은 여자 만나는게 상책 남편이 이기적이면 본인은 이기적이 아니라는거야 머야 참 생각하고는 역시 한국여자 지생각만 한다,1
니만 그러는 정신병자 새키 일베,1
꼬우면 안보면 되쥬 왜 창작에 선비질,1
게새리,1
안그래도 요즘 숙박업도 울상일텐데오오 모이지말고 시키들아,1
 솔직히 틀딱들이 박정희 좋아하고 보수 지지하는것도 무슨 신념이 있어서라기보단 그시대에 박힌 아집을 그대로 가지고있는거에 지나지 않는다 봄,1
그래 학원선생 해라 그럼 후배들은 좋지 연재 선생 엉뎅이도 보고 일석이조 이다 엉뎅이 많이 보여줘라 그럼 후배애들 흥분해서 더 엉뎅이보고 더 잘한다,1
아직도 약하냐,1
샊꺄,1
이런글쓰는애들 특징 키만큰 씹여드름안경충 대두열폭들 키작은존잘남보면 내보다작내하면서 어깨힘드감 현실은 ,1
그래서 잘생겼으니 인기끈거고 정치병 유투버도 아니고 지 능력으로 뜬건데 질투라도 해주길 바라냐,1
넌 일제의 불합리성까지 빨게되는거지 이 빡대가리 혐한일뽕 새끼야,1
아무리 짜증나는 년도 보지에 좆 꼽고 미친듯이 흔들어서 이소령 괴성지르면서 질내사정으로 홍콩가면 사랑스러운 마음이 드는게 사나이의 마음 아니노,1
김태호도 감이 떨어진게 유재석은 패널들에 얹혀가는 자가발전안되는 십거품인데 또 유거품을 썼다는거 거기다 유재석새기 지랑 맞는다 생각하는 양배추랑 또하는데 둘다 그냥 처망한거지 양배추는 상승세에 잘못 줄서서 추락을 맛볼거구,1
발,1
지랄 났네 스토리,1
조샌징이 조샌징 하네근거를 보여라 근거,1
그럼 남편이 포주 인건가,1
살빼기전 뭔가 잭블랙같다,1
마 씨발련 아 몇평이고 맷개드갔노 니 대하이햄하고 해밨나,1
보지구멍,1
버블도 터져서 돈다발로 보빨 가능한 남자도 존나 줄고 니트가 되어버리니,1
미친 내도 여자연예인 하고 함 해보자 나도 방송출연해줘 장동건보다 잘생겼다고 자부한다,1
지금 시발 나라 굴러가는 방향이 저쪽인데 어쩌겠냐 복지에 돈 퍼줄테니 알아서 타먹으라고 돈을 드리붓는데뭐 타먹어야지 내가 안먹으면 남이 먹을건데 어차피 ,1
선비들 많네 저게 못할말도 아니고 등급이면 용접해야지,1
젖가튼,1
사인은 재앙이지 뭐,1
뵤지,1
자위녀,1
보기싫으면 안보면 되는거지 굳이 보고와서 몰입이 안된다느니 뭐니 그렇게 싫으면 자기가 작가하든가,1
머가리 용량 다차서 트져 뿟노,1
자궁과 질에서 피가나왔어요  정액은,1
큰자지,1
더러운 새끼들,1
개씹팔,1
이런거 기사쓰지마 자꾸 써주니까 애가 설치잖아 기자야 니가 문제다,1
네이버 좆선일 일베 징글징글,1
