sentence,label
"['아직도', '약하다']",1
['샊꺄'],1
"['이런', '글', '쓰다', '애', '특징', '키', '만', '크다', '씹다', '여드름', '안경', '충', '대', '두', '열폭', '들키다', '작다', '존잘', '남', '보다', '작다', '어깨', '힘드다', '감', '현실']",1
"['그래서', '잘생기다', '인기', '끌다', '정치', '병유', '투버', '도', '아니다', '능력', '으로', '뜨다', '질투', '라도', '해주다', '바라냐']",1
"['넌', '일', '제의', '불합리', '성', '까지', '빨', '게', '되다', '빡', '대가리', '혐한', '일뽕', '새끼', '야']",1
"['아무리', '짜증나다', '년도', '보지', '에', '좆꼽', '고', '미치다', '흔들다', '소령', '괴', '성', '지르다', '질내사정', '으로', '홍콩', '가면', '사랑스럽다', '마음', '들다', '사나이', '마음', '아니다']",1
"['김태호', '도감', '떨어지다', '유재석', '패널', '에', '얹히다', '자가발전', '안되다', '거품', '인데', '또유', '거품', '을', '써다', '거', '거기', '다', '유재석', '새다', '맞다', '생각', '양배추', '랑', '또', '데둘', '다그', '냥', '처', '망하다', '양배추', '상승세', '에', '잘못', '줄', '서서', '추락', '을', '맛보다']",1
['발'],1
"['지랄', '나다', '네', '스토리']",1
"['조', '새다', '징', '이조', '새다', '징', '네', '근거', '를', '보이다', '근거']",1
"['그렇다', '남편', '포주', '인', '건가']",1
"['살빼다', '뭔가', '잭블랙', '같다']",1
"['마씨', '발련', '몇', '평이', '고', '맷개드', '가다', '노니', '대', '하이', '햄', '고해', '밨', '나']",1
"['보지', '구멍']",1
"['버블', '도', '터지다', '돈', '다발', '로', '보빨', '가능하다', '남자', '도', '존나', '줄', '고', '니트', '되어다', '버리다']",1
"['미치다', '여자', '연예인', '고함', '해보다', '방송출연', '해주다', '장동건', '보다', '잘생기다', '자부', '다']",1
"['지금', '시발', '나라', '굴러가다', '방향', '저쪽', '인데', '어쩌', '겠다', '복지', '에', '돈퍼', '주다', '알다', '타', '먹다', '돈', '을', '드리다', '붓다', '뭐타', '먹다', '내', '가안', '먹다', '남', '먹다', '건데', '어차피']",1
"['선비', '많다', '저', '게', '못', '하다', '아니다', '등급', '면', '용접', '하다']",1
"['젖', '틀다']",1
"['사인', '재앙', '이지', '뭐']",1
"['뵤', '지']",1
"['자위', '녀']",1
"['보기', '싫다', '안보', '면', '되다', '굳이', '보고오다', '몰입', '안되다', '뭐', '니', '그렇게', '싫다', '자기', '가작', '가하다']",1
"['머', '가리다', '용량', '다차', '서', '트져뿟', '노']",1
"['자궁', '과', '질', '에서', '피', '나오다', '정액']",1
"['크다', '자지']",1
"['더럽다', '새끼']",1
"['개', '씹다', '팔']",1
"['이렇다', '기사', '쓰다', '자꾸', '써주다', '애가', '설치다', '자다', '문제', '다']",1
"['네이버', '좆선', '일일', '베', '징글징글']",1
"['미치다', '감방', '에', '있다', '할인', '간', '이기다', '이야기', '꼴', '이라니', '그', '돈', '누가', '갚다', '국민', '호구', '인', '주다', '이리저리', '다', '퍼', '주다', '돈', '다', '갚다', '버', '사람', '없다', '결국', '은나라', '망하다', '국민', '이여', '정신차리다', '갈아엎다']",1
"['뭘바', '래', '걍', '하차', '하다', '두', '년놈', '똑', '갖다', '찬', '이하고', '헤어지다', '얼마나', '되다', '연예', '처', '하고', '꼴사납다', '처', '놀다', '걸', '래', '늘다', '그렇다', '알다', '휴', '달', '심다', '않다', '심', '이다', '걸', '래']",1
"['대', '깨문', '죄다', '싸', '그리다', '마리', '도', '남김없이', '잡다', '똥통', '에', '치다', '넣다', '농약', '에프킬라', '쥐약', '락스', '청산가리', '술', '치다', '먹다', '오바이트', '살충제', '유리', '가루', '넣다', '서애', '미추', '와', '국조', '인재', '문', '잡것', '주둥이', '에', '치다', '넣다', '야하다']",1
"['개', '찌다', '따다']",1
"['좆', '같이', '생기다', '새끼', '화나다', '지랄', '면', '현실', '에서', '진짜', '존나', '처', '맞다']",1
"['친', '문', '은제', '정신', '인', '니지', '들다', '모이다', '단체', '가친', '문', '이지']",1
"['저렇게', '되다', '이제', '검사', '도', '경찰서', '붙잡히다', '짜다', '새', '한테', '욕처', '먹다', '멀다', '조사', '받다', '되다', '검사', '나', '으리', '좃밥', '다', '돼다']",1
"['지랄', '발광', '을', '해보다']",1
"['웃기', '게', '생기다', '놈', '이네', '요즘', '엔', '저런', '놈', '도', '연예인', '냐']",1
"['지다', '들이다', '머글', '이지', '왜', '우리', '국민', '죽이다', '고해', '아베', '족', '이다', '사다', '먹다', '디것', '다']",1
"['남자', '연', '예', '란', '에', '들어가다', '악플', '쓸다', '빠', '에', '경제', '정치', '란', '에', '들어가다', '불', '나다', '토론', '거나', '게임', '만', '줫', '나다', '다', '여자', '연예', '란', '에', '들다', '가다', '연예인', '줫', '나다', '욕', '다', '또는', '줫', '나다', '빨', '재', '끼다', '지능', '누가', '더낮', '을', '끄다']",1
"['제', '교회', '나가다', '게이', '야']",1
"['앞', '에', '쟤임', '남자', '냐', '여자', '냐']",1
"['김태희', '발끝', '이라도', '쫓다', '미백', '부터', '시급하다', '야하다', '김유정', '처럼', '동남아', '냄새', '나', '여']",1
"['가다', '걸그룹', '으로가', '치다', '요즘', '아이돌', '살', '만', '넘다', '늙다', '임', '아이즈', '원', '장원영', '안유진', '유나', '같다', '은애', '보다', '살이', '니까', '존나', '쩔다', '여자', '무조건', '어리다', '최고', '임']",1
"['법', '이개', '젖', '같다']",1
"['우리나라', '교회', '악마', '모', '여주', '뎅', '이처', '벌리다']",1
['색캬'],1
['병신'],1
"['하연수', '아니다', '임창정', '이나', '김구라', '저렇다', '문제', '되다', '젊다', '여성', '들머리', '채좀', '그만', '잡다', '녀', '살리다']",1
"['쓰레기', '정화', '좀', '시키다']",1
"['진짜', '윗', '댓', '말', '마따나', '샘숭', '다니다', '능력', '치면', '전기기사', '이렇다', '없다', '최소', '아파트', '관리소', '취직', '하다', '얼마나', '면', '협력', '업체', '좆소', '차차', '베다', '더', '에서도', '임원', '으로', '안', '불다', '주다']",1
"['최수종', '가식', '적', '인', '리액션', '넘다', '촌스럽다', '금시', '대', '어느', '땐데', '결국', '신혼여행', '도', '공짜', '은혼식', '도', '공짜', '라는', '거임']",1
"['니', '애비']",1
"['아니다', '입', '고급', '이라', '분', '카레', '입도', '안대', '니까', '그렇다', '지나다', '회정', '도분', '카레', '먹다', '그거', '대로', '좋다', '니', '다른', '거치다', '먹다', '가다']",1
"['말', '도', '안되다', '개', '소리', '임', '여자', '가하다', '들다', '보다', '쓸데없다', '잡', '소리', '임', '즉위', '짤', '같다', '은애', '한테', '분노하다', '필요', '없다', '임']",1
"['연', '도', '잘', '못', '되다', '그', '밤', '에', '남자', '집', '으로', '술', '치다', '묵다', '간', '게이', '게', '정상', '이냐', '구', '그', '연', '두', '낮짝', '공개', '해', '라', '평생', '연애결혼', '못', '도록']",1
"['병신', '홍어', '새끼', '야', '일베', '박정희', '가카', '같다', '똑똑하다', '독재', '를', '지향', '지', '씨발', '지', '꼴리다', '북한', '중국', '독재', '하고', '있다', '븅신']",1
"['조선', '놈', '미국시민', '권', '재미교포', '한테', '개다', '보다', '너', '영어', '첨부', '터', '다시', '공부', '하다', '그지같다', '또', '라이', '야', '어디서', '영어', '도제', '대로', '못', '읽다', '선동', '질', '이야']",1
"['재앙', '가위', '에나', '오는', '움짤', '보고']",1
"['민주당', '돈벌생', '또', '알다', '구만', '여', '틀다']",1
"['씨발', '문', '재앙', '때문', '이냐', '왜', '점점', '사회', '공산주의', '화', '되다', '가다', '들보', '고', '용접', '공', '하다', '하다', '니', '자식새끼', '용접', '공', '시', '키라', '면', '시키다', '사무직', '과', '용접', '공', '두다', '급여', '조건', '똑같다', '가정', '에', '용접', '공선택', '사람', '몇', '이나', '되다', '같다', '그게', '싫다', '학창시절', '부터', '열심히', '공부', '하다', '좋다', '성적', '받다', '사람', '좋다', '급여', '와', '조건', '에서', '이다', '맞다', '뭘', '자꾸', '용접', '공도', '훌륭하다', '직업', '이네', '뭐', '네', '개', '소리', '를', '해물', '론', '누군가', '반드시', '하다', '일이', '지만', '그게', '너', '라면', '너', '에게', '그것', '말고', '선택', '폭', '넓다', '하다', '왜', '자꾸', '개', '씹다', '소리', '을', '씨부리다', '공부', '못', '면', '직업', '선택', '폭', '좁다', '은한', '건데왜', '이리', '들다', '광분', '함']",1
['밑구녕'],1
"['근데', '이건', '좆', '병신', '싸다', '티나', '카톡', '어플', '주작', '이라']",1
"['페미', '제발', '죽다']",1
"['에', '밉다', '씹다', '마인크래프트', '로', '생각', '네', '인생', '을']",1
"['박규리', '니', '가능하다', '페미', '안되다', '죽다', '깨어나다']",1
"['산이', '그동안', '여자', '묻다', '살인', '에는', '아가리', '다물다', '하여간', '한국', '남자', '설치다']",1
"['캐나다', '소설', '원', '작', '서양', '권', '전체', '에서', '수시로', '드라마영화', '연극', '으로', '만들어지다', '정도', '로', '이미', '인기', '그래서', '일본', '걸눈', '여기다', '보고', '애니', '화', '거', '어제', '렙', '국회의원', '허경영', '이개', '병신', '새끼', '빨강', '머리', '앤', '이전', '엔', '듣보잡', '인지도', '엿', '는데', '일본', '덕', '에', '재발', '굳다', '엇', '달다', '개', '쓰레기', '같다', '주장', '펼치다', '글', '일베', '오다']",1
"['급식', '용', '영화', '까페', '에서', '성인', '남자', '두다', '얘기', '엿', '들었', '늘다', '영상', '이나', '볼거리', '화려하다', '딱하다', '스토리', '없다', '중간', '에는', '지루하다', '토르', '가젤', '쎗', '다', '면서', '결론', '비추다', '하다']",1
"['아줌마', '여자', '연예인', '나', '잡다', '물어', '뜯다', '날리다', '나다', '주접', '그만', '뜨다', '잠', '이나', '자세', '요', '얼굴', '가지', '고', '못', '되게', '생기다', '그', '쪽', '얼굴', '이나', '자다', '관리', '하다', '수사', '경찰', '알', '서하', '니깐', '그리고', '아줌마', '지금', '자', '면', '피부', '상하', '니깐', '팩', '고자', '요']",1
"['느', '검다', '지키다']",1
"['아이큐', '낮다', '쿵쾅', '들다', '그림', '인거', '같다', '그래도', '뭐', '다', '공개', '게', '맞다']",1
"['거손', '혜원', '좌파', '사건', '덮다', '현', '정부', '묵다', '두다', '이제', '터트린거', '다', '들다', '알', '지', '승리', '그리고', '회사', '를', '넘다', '그', '윗선', '표적', '수사', '하다', '하다', '가령', '네이버', '같다', '곳', '좌빨', '들차다', '무섭다', '손', '혜원', '이야기', '쏙', '들어가다', '버리다']",1
"['박근혜', '개', '씨발', '년']",1
"['잘나가다', '돈', '많다', '차별', '면', '어떻다', '똥', '양인', '차별', '당하다', '외모', '기도', '하고', '백인', '들차다', '양하다', '그냥']",1
"['팩트', '저', '박사', '방놈', '일베', '인게', '팩트', '로', '밝혀지다', '일베', '가입', '노무현', '대통령', '조롱', '노', '알라', '사진', '한심하다', '박사모', '야']",1
"['니', '주제', '에', '무슨', '섹스']",1
"['밤', '엔', '좀', '약하다', '같다']",1
"['그건', '기술자', '아니다', '기사', '다', '개', '병신', '제발', '좀']",1
"['랩퍼', '다양', '아치']",1
['므씨벌'],1
"['차칸', '이광수', '에', '빨대', '꽂다', '양상국', '전여친', '처럼']",1
"['쓰레기', '집단', '민주', '좌빨', '흉악', '을', '떨다', '깨물다', '들이다', '여론', '을', '똥물', '로', '뒤', '덮다', '악하다', '선하다', '이기다', '없다', '현', '님', '가을', '하늘', '처럼', '청명', '햇빛', '으로', '바이러스', '세균', '같다', '좌빨', '을', '이기다', '당당하다', '일어서다', '믿다', '슴', '니', '다']",1
"['하나', '부터', '열', '까지', '전', '부가', '식', '으로', '보이다', '지다', '가보다', '땐얘', '네', '들이다', '프로그램', '끝나다', '절', '대안', '볼', '사이', '이야', '옥주현', '보다', '프로그램', '때문', '에', '억지로', '어울리다', '한눈', '에다', '보임']",1
"['그', '징그럽다', '단', '게', '니', '쓸다', '그', '의미', '로', '보이다']",1
"['손', '으로', '하늘', '가려지다', '김현미', '야']",1
"['거', '아직도', '당하다', '븅', '신들', '있다', '더', '신기']",1
"['롤', '하고', '자빠지다']",1
"['빠순이', '쉴드치다', '더', '욕먹다', '민혁', '사기꾼', '아들', '이네', '돈', '갚다', '나쁘다', '넘다']",1
['게뇬'],1
"['난', '취중', '고백', '이렇다', '존나', '이해', '안감', '술취', '해도', '난', '어느', '정도', '뇌', '컨트롤', '되다', '몸', '안', '따르다']",1
"['존나', '징징대다', '싫다']",1
"['이런', '남편', '감지덕지', '니', '의부증', '에', '이혼', '이혼', '밥', '먹듯', '말', '다', '진짜', '이혼', '당하다', '살다', '같다', '그', '성', '깔다', '누가', '맞추다', '요성', '깔다', '죽', '이고', '사다']",1
"['부들대다', '새끼', '지', '잡다', '미만']",1
"['에', '휴대', '구', '빡']",1
"['하다', '욕처', '먹다', '오래', '살다', '그렇게', '욕처', '먹다', '댓글달다', '이유', '뭔가', '게', '직업', '이니', '원너', '도참', '애잔하다', '꽤', '나', '먹다']",1
"['벌레', '네']",1
"['발정', '나서다', '성희롱', '보내다', '사람', '많다']",1
"['그리고', '씨발', '년', '성경침례교회', '김경환', '목사', '님', '도']",1
"['홍어', '야']",1
"['오다', '꼴리다', '사보다', '딸', '치다']",1
"['룸', '섹스']",1
['뺑씬'],1
"['또', '어묵', '치다', '먹다']",1
"['일베', '리스트', '만', '들어서다', '년', '정도', '취업', '안', '돼다', '보다', '정신차리다']",1
"['벗다', '누가', '빌다', '보라', '고', '올려놓다', '왜', '보다', '그러면', '뭐라다', '그렇다', '요즘', '계집', '제정', '신아', '님']",1
"['폐지', '답전', '현무', '꼴', '베다', '싫다']",1
"['백신', '으로', '전세계', '경제', '를', '장악', '하다', '하다', '보다', '시바', '짱깨', '새', '퀴']",1
"['진짜', '쓰레기', '집합소', '네', '나라', '를', '좀', '먹다', '들이다']",1
"['분노', '는달', '창련', '의분', '노임']",1
"['근데', '실검위', '하다', '장성택', '몇', '시간', '전', '에도', '순식간', '에', '사라지다', '이번', '에도', '사라지다', '하여간', '조작', '지다', '해개']",1
"['녀', '어', '쩌', '라', '구', '요', '감주', '오늘', '여탕', '이네', '시발']",1
"['가짜', '메시', '매다', '마누라', '따먹다']",1
['썁색'],1
"['상수', '형님', '성공', '케이스', '지', '시발', '나마', '부럽다', '고해', '라', '걍']",1
"['위너', '랑', '합치다', '문', '제', '좀', '그만', '만들다', '이르다', '청와대', '에', '글', '올라가다', '경찰', '과', '관계', '조사', '해달라다']",1
"['서울시', '가불', '체', '자', '불법', '입국', '자', '등등', '많다', '밖', '없다', '바닷가', '랑', '가깝다', '고집', '값', '도', '쌈', '서울', '에', '속', '하다', '사실', '상', '인천', '경기도', '에가', '까운', '동네', '임', '그렇다', '불', '체외', '노자', '조선족', '짱개', '등등', '온갖', '인간', '다', '들락날락', '함']",1
"['나다', '약속', '어기다', '내', '쌍방울', '건', '다']",1
['개다'],1
"['단단하다', '걸리다', '느낌', '이다', '꽃뱀']",1
"['돈', '써다', '또보빨', '짓다', '새', '그런', '년', '많다', '받다', '받다', '섹스', '나', '하다', '만남', '그', '돈', '지', '딸', '한테', '나', '쓰다']",1
['꺼지다'],1
"['친', '문대', '깨물다', '들다', '살다', '바른', '사람', '을', '물어', '뜯다', '죽이다', '좀비', '같다', '존재', '다', '너무나', '꽉', '막히다', '사상', '과', '눈', '과', '귀가', '안타깝다']",1
"['레아', '미만', '잡총', '밖에', '못', '쓰다', '년', '이공주', '지위', '하나로', '오다', '존나', '내리다']",1
"['쓰레기', '대', '깨물다', '들다', '쓰레기', '장', '도', '아깝다', '다그', '냥', '모으다', '태우다', '버리다']",1
"['이렇다', '귀엽다', '대한민국', '망치다', '골', '비다', '들다', '문제', '인', '조국', '잘생기다', '지지', '하고']",1
"['누', '군', '대저', '듣보다']",1
"['진짜', '사람', '새끼', '아니다']",1
"['지', '효가', '도대체', '뭘', '잘못', '하다', '어제', '그', '웅앵웅', '보고', '누가', '상처', '받다', '악플러', '말고는', '없다', '채팅', '전체', '보다', '그', '이야기', '나오다', '이유', '알다', '음지', '효', '한테', '악플', '그만', '쓰다', '욕', '없다', '그게', '악플', '아니다', '아니다']",1
"['돈', '써다', '또보빨', '짓다', '새', '그런', '년', '많다', '받다', '받다', '섹스', '나', '하다', '만남', '그', '돈', '지', '딸', '한테', '나', '쓰다']",1
"['찢어지다', '뭘', '안', '찢다', '훈련소', '주차', '때', '존나', '뛰다', '댕기', '다가', '찢어지다']",1
"['안전하다', '아베', '고스', '니', '이나', '처', '먹다', '왜', '니', '들다', '안처', '먹다', '수입', '라이', '냐', '쓰레기', '만도', '못', '이구만', '방사', '능', '한번', '더', '맞다', '서번', '채우다', '보다', '정신차리다']",1
"['조', '세다', '일보', '사주', '일가', '장자연', '사건', '나기', '고해', '라', '조', '세다', '일보', '야']",1
"['나', '글', '쓴다', '맞다', '고본', '다']",1
"['비위', '좋다', '게이', '야', '취존', '다', '이기']",1
"['오늘', '도', '우리', '회사', '노가다', '명', '집', '에', '감', '힘들다', '같다', '개새끼', '노가다', '새끼', '이편', '거', '하다', '생각', '이나', '하다', '노가다', '괜히', '노가다', '냐']",1
"['문재인', '도', '극', '혐']",1
"['드라마', '자체', '한남', '판타지', '스토', '린데']",1
"['스타워즈', '클론', '전쟁', '씨발', '년']",1
"['엥', '가다', '이해', '라', '시발', '로마']",1
"['착취', '박', '이라고', '바꾸다', '머', '홍어', '만', '채용', '나']",1
"['제', '버러지', '몰려오다', '신고', '여', '블라인드', '만들다']",1
"['기', '자년', '제대로', '미치다']",1
"['내', '반일', '빨갛다', '약', '먹다', '걔', '기', '가연', '대', '출신', '사회학', '교수', '수업', '듣다', '이다', '성향', '좌빨', '이기다', '식민', '사회', '연구', '하다', '조선', '식민지', '중', '에선', '사정', '엄청', '좋다', '편', '이다', '일본', '조선', '에', '돈', '갖다', '붓기', '만', '하다', '한국', '민족주의', '같다', '정신', '적', '인', '부터', '경제개발', '까지', '일본', '영향', '안', '받다', '없다', '하드', '라고', '하다', '팩트', '를', '알', '면', '어쩔', '수가', '없다']",1
"['죽다', '최진실', '도거', '닮다', '않다', '애가', '단지', '진실', '딸', '인', '뿐', '인데', '본인', '엄마', '처럼', '대다', '스타인', '양', '관심', '받다', '건지다', '정상', '아니다', '너', '오빠', '처럼', '조용하다', '살', '지']",1
"['그렇게', '작', '은병', '크다', '병', '울다', '마치', '무슨', '중증', '외상', '열악하다', '순리', '이니', '따르다', '한다는', '식', '으로', '바람', '잡다', '돌', '팔이', '새끼', '야']",1
"['아프다', '멀다', '기자회견', '때', '저렇다', '안하무인', '이라', '던데', '멀다', '자다', '안해', '도', '되다', '식이', '라서', '저', '사람', '눈치', '보다', '제작', '진', '힘들다', '뭘', '믿다', '저러다', '싸가지', '없다', '연기자', '이다', '멀다']",1
"['고발', '씹다', '가능']",1
['씹쉑히'],1
"['니', '도', '느', '검다', '눈', '엔', '아기', '천', '사다']",1
"['딱', '짱깨', '럽게생걌', '네']",1
"['예전', '에', '일베', '에서', '본', '거세', '계', '유흥', '글', '싸다', '어디', '가다']",1
['뷰웅신'],1
"['난', '정의', '로운', '척', '인간', '극', '혐', '하다', '미치다', '새끼', '좋아하다', '앞', '으로', '조국', '수호지', '지', '하다', '다']",1
"['시발', '체다', '치즈', '그거', '비닐', '냄새', '나서다', '비위', '약하다', '애', '못', '먹다']",1
['좃망가즈'],1
"['인구', '가다', '수도권', '에', '더', '많이', '살', '좀', '갈다', '사람', '나가다', '특히', '세대']",1
"['또또', '또', '일게이', '같다', '일게이', '조리돌림', '하다', '컨텐츠', '나다', '누']",1
"['가식', '이라', '쓰다', '메뚜기', '라', '읽다', '빼박', '팩트']",1
"['니', '가하다', '짓거리', '딱', '설리', '야', '그', '뒤를', '이어서', '골로', '가버리다', '스케치북', '이나', '올리다', '짓다']",1
"['원래', '양', '남', '잘알다', '갈아입다']",1
"['틀', '딱', '들다', '프로', '안', '보다']",1
"['벌레', '공무원', '월급', '노예', '보단', '나라', '에', '도움', '되다']",1
"['외면', '완벽하다', '완벽하다', '꼭', '존못', '년놈', '내면', '찾다', '외모', '전부', '아니다', '중요하다', '말', '자체', '피해', '의식', '에서나', '오다', '무의식', '적', '인', '말임', '니', '넨', '그냥', '못', '생기다', '못', '생기', '면', '성격', '도', '베베', '꼬임']",1
"['개', '소리', '면서', '도망가다', '근거', '가져오다', '씨발', '새끼', '야']",1
['빠수니'],1
"['조', '끄다', '살다', '만날', '일도', '별로', '없다', '성씨', '가지', '고', '한무', '당질', '지', '마르다']",1
['쌔캬'],1
"['호모', '섹기']",1
"['으이구', '짐승', '도', '이런', '쓰레기', '보다', '낫다']",1
"['저', '시', '끼', '본색', '을']",1
"['지', '네', '엄마', '소개', '하고', '잇다']",1
"['조선일보', '쪽바리', '일보', '로', '이름', '바꾸다', '쪽바리', '일보', '를', '그대로', '믿다', '한국인', '없다']",1
['부랄탁'],1
"['야동', '도', '야동', '이지만', '게임', '이나', '애니', '같다', '빠지다', '없다', '진짜', '일본', '문화', '한국', '인들', '싹못', '게', '막다', '해달라다', '지랄', '난리', '부르다', '스', '떨다', '즐기다', '다', '즐기다', '일본', '욕함', '루리웹', '뺨', '치다', '이중성', '임']",1
"['운지햐', '라']",1
"['씨', '바알', '노무', '노', '무술', '프', '노오', '늘', '저녁', '꽂다', '등심', '이다']",1
"['박정희', '만세', '문재인', '개새끼', '김대중', '씨발', '새끼', '전라도', '폭동']",1
"['환경', '점검', '공무원', '이다', '그렇다', '뭐', '경찰', '도', '업다', '삥', '뜯다', '일상']",1
"['지랄', '도', '풍년', '이다']",1
"['애', '새끼', '초딩', '도', '아니다']",1
"['다', '냄새', '나', '씹다', '틀', '딱', '들이다', '지랄', '염병', '발광하다', '이다', '뒤지다', '제', '사', '밥', '얻어먹다', '하다', '믿다', '개', '병신', '뇌', '멈추다', '산송장', '니', '들다', '씨발', '노인', '네', '새끼', '곱', '게', '늙다', '조용하다', '뒤지다', '제사', '좆', '같다', '병신', '문화', '맞다', '깝치', '지', '말고']",1
['개쉑히'],1
"['잦다', '도읍', '쥬']",1
"['지랄', '발광', '을', '해보다']",1
"['그냥', '길거리', '에서', '돌', '로', '때리다', '죽이다']",1
"['진중권', '좌파', '인데', '바른', '말', '하다', '유시민', '문대', '앙', '패거리', '죄국', '아프다', '파가', '옳다', '소리', '백', '날', '해봤다', '개무시', '좌파', '인데']",1
"['난', '이런', '연출', '되다', '사진', '노꼴', '더', '라']",1
"['좆', '같다', '짓', '그만하다', '옳다', '노잼', '충', '씹선비', '홍어', '분', '탕', '되다', '메이', '징', '싸이트', '그렇다', '욕안', '먹다', '인간', '다운', '대접', '을', '바란', '다', '애국', '보수', '라서', '욕먹다', '탄압', '당', '다', '고아', '이고', '슨상님', '계', '실적', '엔', '이렇다', '일이', '읎었', '늘다', '디아', '이고', '민주', '줍다', '나가다', '호남', '사람', '이라', '부당하다', '모욕', '을', '당해', '부러', '거', '완전', '섬', '노예', '부리다', '신안', '홍어', '새끼', '범죄자', '마인드', '아니다']",1
"['따다', '악화', '사다', '천', '베', '인데', '하필', '따다', '알', '이네']",1
"['혼전임신', '미리', '조심하다', '여자', '잘못', '이크', '다']",1
['삥쉰'],1
"['저런', '년', '팅기다', '일단', '빠구리', '시작', '면', '신들리다', '하다']",1
['개쌕끼'],1
"['저', '게', '리얼리티', '프로도', '아니다', '시트콤', '에서', '말', '걸왜', '지랄', '이냐', '미치다', '놈', '인가', '라고', '생각', '하다', '김민교', '도', '저', '방송', '에서', '참전용사', '할배', '연기', '하다', '직잡', '찾아가다', '사과', '까지', '함', '그리고', '저', '프로', '기획', '피디', '짤렸음']",1
"['이다', '키', '이오', '혼', '존나', '게', '함']",1
"['티아라', '니', '년', '저지르다', '행실', '나쁘다', '벌', '받다']",1
"['홍', '고', '나오다', '씹새야']",1
"['노출', '사고', '뭔', '자랑', '이라고', '당당', '거기', '에', '왜', '붙다']",1
"['병신', '짓', '엔', '한마디', '하다', '잇다']",1
"['미천하다', '한나라', '군사', '을', '멍청이', '로', '바보', '로', '만들다', '추하다', '미련', '것애', '미가', '그때', '위', '인데', '자식', '어떻다', '에이', '쓰레기', '같다', '갓']",1
"['오다', '여기', '아직도', '싸우다']",1
"['전형', '적', '인', '한국', '남자']",1
"['어디서', '사회주의', '밉다', '화질', '이야', '대다', '깨물다', '새끼', '일베', '좋다', '아주', '속이다', '답답하다']",1
['엿먹'],1
"['저', '상황', '에', '서남', '목숨', '챙기다', '병신', '새끼', '도', '있다']",1
"['그래서', '자지', '짜르', '고', '한국', '와', '서', '에이즈', '퍼', '뜨다', '고', '돈', '벌다', '건가', '태국', '년', '뭔가', '김치', '녀', '와', '성격', '너무', '달라', '서', '알', '고', '보다', '남자', '새끼', '들이다']",1
"['난', '여', '초', '회사', '다니다', '밥', '먹다', '때', '부대찌개', '에', '앞', '접시', '안', '덜다', '들이다', '그냥', '숟가락', '휘휘', '저', '어', '먹음', '참고', '로다', '들다', '여직원', '들이다', '업계', '포상', '이노']",1
"['저', '질', '종이', '에다', '수준', '이하', '인쇄', '기술', '뭐', '자', '랑', '하다', '하나', '도', '없다', '상', '거지', '쓰다', '데기', '없다', '힘쓰다', '크다', '욕', '보다']",1
"['내용', '그렇다', '싸다', '저런', '환경', '만들어지다', '확률', '퍼', '도', '안되다', '같다', '순', '딩순딩', '여', '고딩', '치마', '밑', '에', '들추다', '보다', '성공', '확률', '그렇게', '안', '높다']",1
"['그', '새끼', '호모', '게', '이임']",1
"['인사', '무슨', '인상', '만', '존나', '쓰다']",1
"['나', '닮다', '서안', '이쁘다', '다행']",1
"['시장', '횟집', '아구찜', '먹다', '보다', '왜', '극찬', '하다', '이해', '안감', '백종원', '효', '과일', '뿐']",1
"['언니', '이혼', '하고', '동생', '잘', '사다', '이쁘다']",1
"['잘', '빨다', '여자', '구별법', '이나', '특징', '멀다', '입술', '두껍다', '자다', '빰']",1
"['대가리', '에', '필터', '없다', '연봉', '억', '강사', '대가리', '없다', '용접', '공']",1
"['오다', '씹다']",1
"['시아버지', '한테', '며느리', '얼마나', '불편하다', '사이', '인데', '시아버지', '정신병', '있다', '않다', '이상', '며느리', '머리', '채', '잡다', '말', '돼다', '얼마나', '며느리', '막장', '이다', '시아버지', '며느리', '머리', '채', '를', '잡다']",1
"['걱정', '마넌암', '으로', '안', '죽다', '굶다', '죽다']",1
"['문재인', '추미애', '아들', '의혹', '에', '대', '해해', '명', '해보다', '뻔', '뻔하다', '인간', '너', '오', '직공', '정과정', '늘다', '저', '멀리', '보내다', '검찰', '개혁', '이니', '지겹다', '병신']",1
"['관장', '좀', '하고', '나서다', '씨부리다', '아이참', '냄새', '나']",1
"['계속', '부들', '거려', '주다', '정신병', '신아']",1
"['현재', '호텔', '인심', '정아', '난', '마른하늘', '에', '날벼락', '맞다', '호텔', '망하다', '생기다', '누', '군', '계속', '추모', '받다']",1
['개눔'],1
"['살인마', '미투', '년', '은고개', '숙이다', '사죄', '해', '라']",1
"['음주', '차량', '판사', '차량', '이나', '국회의원', '차량', '을', '사다', '법', '을', '바꾸다', '처벌', '너무', '가볍다', '실수', '로', '사람', '죽이다', '가해자', '살', '만', '대한민국', '법', '자체', '를', '바꾸다', '야합', '니', '다', '선진국', '개뿔', '개발도상국', '보다', '못', '한개', '같', '법']",1
['씻퐁'],1
"['쥐', '새끼', '커플', '이네']",1
"['어디가', '나', '여자', '치맛바람', '문제', '야', '문제', '미개', '인들']",1
"['옷', '도', '단벌', '좁다', '터지다', '집', '연예인', '치고', '일반', '보다', '젤못', '사다']",1
"['국유', '명', '가수', '찌질하다', '동네', '가다', '버스킹', '하다', '감동', '주다', '자다', '하다', '개', '한심하다', '프로그램']",1
"['꼭키', '작고', '늙다', '쌍폐남', '주제', '파악', '못', '하고', '저러다', '짓거리', '더', '라']",1
