sentence,label
다른 나라 올림픽 시설 보면 이제 완전 폐허가 되었더군요,0
그거 저도 봤어요 마치 원자폭탄 터진 동네 같던데,0
맞아요 잡초가 무성하고 풀장은 이끼가 잔뜩 끼어있고,0
그런 거 보면 꼭 올림픽 같은 거 한다고 목맬 필요가 없어요,0
우리 팀이 드디어 시즌 처음으로 꼴찌에서 벗어났어,0
거의 기적 같은 이야기구나 하지만 아직 강등권이지,0
꼭 그렇게 초를 치셔야겠다면 부정할 수는 없다,0
곧 날아오를 날이 올 거라 믿는다 하부리그에서,0
우리 팀이 이번 주에 드디어 강등권에서 벗어났어,0
아직 시즌은 길고 날려 먹을 승점은 수도 없어,0
그러는 너의 소중한 팀은 우승을 향하여 질주하고 있겠지,0
아직 새 공격수가 팀에 적응을 못 하고 있을 뿐이야,0
너희 팀은 결국 강등권에서 벗어나지 못하는군,0
그러게 말이다 어제 경쟁팀이 져서 기대했었는데,0
너희는 근데 이번 주말에 무승부 아니였어,0
승점은 동률이지만 상대 전적에서 밀려서 그렇지,0
우리가 이길 거라고 친구들이랑 몇 명이 내기했어,0
개인적으로 매우 무모한 결정이라는 생각이 드는데,0
전력은 우리가 딸리지만 상대 팀이 우리한테 옛날부터 약해,0
좋은 결과가 있기를 바란다 따면 나 술이나 사줘,0
우리가 결승까지 갈 거라곤 꿈에도 생각도 못 했어,0
나도 그게 아직 믿어지지 않는다 너무 행복해,0
진짜 내 인생 최고의 결승전이었어 너무 먹긴 했지만,0
어제의 영광을 생각하면 이 정도 숙취쯤은 감내해야지,0
오늘 우리의 그 멍청한 팀이 이겨서 너무 기분이 좋아,0
진짜 얼마 만에 이겨 본 거냐 한 달은 된 거 같아,0
그 전 경기까지 연패인가 찍었으니 거의 주 정도 되지,0
제일 바보들은 야구에서 주 동안 못 이기는 팀을 응원하는 우리야,0
우리 감독은 아무래도 자르는 게 좋을 것 같아,0
내 생각도 좀 변화가 필요하다는 것은 인정한다,0
임기 내내 삽질한 것만 생각하면 울화통이 터져,0
하지만 리빌딩은 어느 정도 해놨으니 너무 뭐라고는 할 수 없지,0
우리 전 감독은 요즘 뭐 하는지도 모르겠다 살아있나,0
저번에 보니까 외국에서 코치인가 하고 있던데,0
이 나라에서는 발붙이기 힘드니까 외국으로 갔구나,0
거기에서도 근데 별로 신통치 않은 것 같아 군에 있던데,0
우리 팀은 이부 리그에서도 강등되기 일보 직전이야,0
너는 근데 하필이면 그런 이상한 팀을 응원하냐,0
우리도 내가 그 나라 살 때는 한창 잘나갔었어,0
그래도 우리나라 선수가 뛰는 팀을 응원해야지,0
내가 보기엔 팀에 똘똘한 타자가 한 명도 없어,0
병살 잘 치는 게 지능의 기준이라면 압도적인 위지,0
머리에 뭐가 들었길래 팀 병살이 벌써 개가 넘는지,0
차라리 주구장창 번트만 대라고 하는 게 나을지도,0
그 팀은 공격은 최상급인데 수비가 너무 엉망이야,0
그나마 괜찮던 공격진도 부상으로 한 명 빠져서,0
아마 이번 시즌도 망한 듯 위안에는 들지 알았는데,0
그러게 말이야 벌써 챔피언스 리그 간 것도 년 전이니,0
이번 비시즌에 전력 대거 보강한다는 소식이야,0
너희 팀은 주급 도둑이 많아서 물갈이가 좀 필요해,0
그러게 말이야 특히 그 머리긴 골프 동호인,0
걔는 저번에 보니까 그냥 돈 받으면서 죽치고 있는 다는데,0
우리 팀은 이번 시즌 끝나면 베테랑들 다 정리해야 해,0
그래도 해준 게 얼만데 매몰차게 자를 수 있겠냐,0
해준 게 많아서 우리 팀 마지막 우승이 저번 세기겠지,0
그래도 걔네라도 있으니 너희가 꼴찌 안 하는 거야,0
이번 더비에서도 관광당했네 진짜 돌아 버리겠다,0
근소하지 않은 점수 차로 패배하느라 이번에도 수고했어,0
너희 팀이랑 하면 왜 항상 말리는 거지 저주인가,0
옛날에 너희가 우리 동네로 홈그라운드 옮겨서 그래,0
어제 박스 밖에서 그 발리 골은 정말 감격이었어,0
내가 여태까지 본 골 중 최상위권에 위차한다,0
그럼 네가 본 중에 제일 멋있는 골은 뭐였는데,0
우리 번께서 저번 리그 우승을 확정 짓는 중거리 슛,0
나는 어릴 때부터 우리나라 대표팀 응원 안 했어,0
뭐지 이 친구의 사상은 너는 정체가 뭐냐 그럼,0
월드컵 조별 예선을 년에 한 번꼴로 통과하는 팀을 응원하는 건 시간 낭비야,0
우리 팀은 투수들은 이제 너무 늙었어 세대교체가 필요해,0
너희 신인 못 뽑은 거로 유명하잖아 특히 투수들,0
이번에는 다를 거라고 본다 스카우트들이 새로 왔거든,0
너희는 차 지명한 신인을 년 만에 버리는 팀인데,0
너희 팀이 그토록 일관성 있게 못 하는 건 왜라고 생각하냐,0
저번 세기에는 잘했어 그리고 너희는 얼마나 잘하길래 그러냐,0
우리도 저번 세기에는 우승을 두 번이나 했는데,0
너희는 자기네가 전통의 강호라는 망상이 있는 것 같아,0
어이 아저씨 티비 보면서 욕 좀 그만하시지,0
야구팬 하면서 제일 끊기 어려운 게 담배랑 욕이야,0
그럼 나가서 봐 애들이 요즘 당신 따라 한다고,0
그럼 이참에 야구를 끊도록 하지 나도 이따위 팀 응원하기 질린다,0
우리 팀은 경기력은 그따위인데 연봉은 리그 위야,0
우리 형이 자본주의의 폐단이자 모순이라고 하더군,0
우리 구단주가 그렇게 맘씨가 좋은 양반이 아닌데,0
너희는 문제가 젊은 선수 중에 쓸만한 애들이 없잖아,0
우리 팀이 드디어 프리미어 리그로 승격했어,0
너 옛날에 너희 팀 강등당했을 때 울지 않았냐,0
소싯적 이야기지 하지만 진짜 상심이 대단했어,0
너도 참 웃긴 친구야 걔네가 우승한다고 해도 너한테는 원 한 장 안 생기는데,0
축구 좋아한다고 들었는데 어느 리그를 좋아하나요,0
저는 유럽의 빅리그라면 전부 다 관심 있어요,0
오 그래요 진짜 축구를 좋아하시는가 보군요,0
제가 토토를 자주 해서 치밀한 분석이 필요하거든요,0
내가 좋아하는 야구팀의 홈은 다른 도시에 있어,0
왜 너는 하필이면 다른 도시에 있는 팀을 좋아하냐,0
원래 고향 팀 좋아했는데 인수되고 연고지 옮기는 바람에,0
아 원래 그 팀 팬 이였구나 진짜 못하기로 유명했는데,0
내일이 대망의 결승전이다 재발 이겼으면 좋겠다,0
나의 예측으로는 승부차기까지 가는 접전이 예상된다,0
우리 팀한테 승부차기는 쥐약인데 축구 종주국보다 안 좋아,0
축구 종주국만큼 승부차기에 약하다면 그건 큰일인데,0
야 너희 팀은 어떻게 회에 점 주고 역전패당하냐,0
지금까지 이 아마보다 못한 팀을 응원해왔지만 이런 적은 처음이야,0
내가 다니던 고등학교에서 한 번 그런 적 있었는데,0
옛날에 우리 군은 고등학교 팀한테 진 적도 있어,0
서울대학교의 중간고사 시험 기간이 언제인가요,0
제가 알기로는 월 일부터 일까지입니다,0
그럼 학생들은 한 달 뒤에 중간고사를 보겠네요,0
중간고사 시험을 위해 몇 쪽을 공부해야 하는지 아시나요,0
어제 알려주셨는데 교과서 쪽부터 쪽까지 공부하셔야 합니다,0
영어 교과서 본문 외에 듣기 추가 자료들도 해당하나요,0
이번 영어 시험에 서술형 문제도 포함되어 있나요,0
그럼 총 몇 분 동안 영어 중간고사 시험을 보나요,0
기말고사는 중간고사보다 더 어렵게 제출하셨나요,0
중간고사와 비슷한 난이도로 문제를 만들었습니다,0
그럼 중간고사와 기말고사의 평균 점수는 어떤가요,0
중간고사의 평균 점수가 기말고사의 평균 점수보다 조금 높습니다,0
올해 가을학기 중간고사 시험 과목은 총 몇 개인가요,0
가을학기 기말고사 시험 과목은 더 늘어나나요,0
기말고사 시험은 총 개 과목을 공부해야 합니다,0
중간고사 수학 시험 문제에 오류가 있는 것 같습니다,0
중간고사 수학시험 번에 수학 부호가 잘못 표기되어 있습니다,0
올해 기말고사 수학 시험 난이도가 어떤 것 같나요,0
저는 중간고사 수학 시험보다는 쉬웠던 것 같습니다,0
저는 중간고사 수학 시험이 더 쉬웠던 것 같은데 이상하네요,0
아마 제가 기말고사 공부를 중간고사보다 더 열심히 해서 그런가 봅니다,0
이번 기말고사 수학 시험은 총 몇 문제인가요,0
중간고사와 같게 총 문제를 제출하였습니다,0
이번 학기 기말고사 수학 시험 시간은 총 몇 분인가요,0
기말고사 문제들이 더 어렵다고 생각해서 분 동안 시험을 볼 것입니다,0
제 친구가 저의 답안지를 보고 베낀 것 같습니다,0
지금은 없는데 교실 를 보면 알 수 있을 것 같습니다,0
그럼 교장 선생님께 여쭈어보고 확인해 보겠습니다,0
저는 수학 시험은 총 개를 틀렸고 영어 시험은 개를 틀렸습니다,0
저는 수학은 다 맞았는데 영어를 개나 틀렸습니다,0
다음 시험공부는 그럼 서로 도와주면서 할까요,0
수학 시험공부를 어떻게 하면 가장 효율적일까요,0
우선 수학 교과서 내의 개념을 잘 익히고 문제를 많이 풀어보세요,0
책으로 공부하다가 틀린 문제는 어떻게 공부하면 될까요,0
다시 풀어봐도 모르겠다면 답안지를 참고해서 이해해보세요,0
올해 중간고사 영어 듣기 시험이 너무 어려웠습니다,0
듣기는 많이 틀리셨던데 혹시 독해는 모두 맞으셨나요,0
저는 매일 영어 교과서를 듣고 결국 외웠습니다,0
작년과 달리 올해는 중간고사를 월 초에 본다고 합니다,0
왜 갑자기 평소보다 늦게 중간고사를 보는 건가요,0
그럼 시간이 많으니 내일부터 공부해야겠습니다,0
공부를 같이하는 편인가요 혼자 하는 편인가요,0
저는 미나와 달리 집중해서 혼자 하는 것을 좋아합니다,0
저는 친구들과 범위를 나누어 분담해서 공부하는 것을 좋아합니다,0
사람마다 선호하는 공부 방법이 다른 것이 신기하네요,0
혹시 영어 노트와 수학 노트를 잠시 보여줄 수 있나요,0
그럼 내일 아침에 영어 노트와 수학 노트를 받으러 오겠습니다,0
저는 시험 기간만 되면 살이 찌는 것 같습니다,0
아마 스트레스를 받아서 많이 먹게 돼서 그런 것 같습니다,0
그럼 운동을 하면서 스트레스를 해소하는 건 어떨까요,0
저는 이 영어 문제가 답이 왜 번인지 이해되질 않습니다,0
저도 번과 번에서 헷갈렸었는데 다행히 번으로 답을 제출했습니다,0
혹시 왜 답이 번인지 제게 설명해주실 수 있으신가요,0
기말고사 시험이 중간고사 시험보다 너무 어려운 것 같습니다,0
저는 난이도가 비슷하다고 느꼈는데 어느 과목이 어려우셨나요,0
중간고사와 달리 저는 영어는 쉬웠는데 수학이 어려웠습니다,0
인턴과 병행하느라 시험공부 할 시간이 없네요,0
저는 매일 저녁에 시간이 되는데 그래도 될까요,0
혹시 저번 주 영어 수업 필기를 보여줄 수 있나요,0
인터넷 강의를 보면서 공부하려는데 어떨까요,0
저는 개인적으로 노트 필기한 내용을 보면서 공부하는 것을 좋아합니다,0
그러시군요 노트 필기를 되게 잘하시나 봐요,0
영어 선생님께서 중간고사보다 기말고사가 어려울 거라고 하셔서 걱정입니다,0
대신 시험 범위가 좁으니 철저히 준비하면 괜찮을 거에요,0
저는 수학 공부도 다 하지 못하여서 시간이 너무 없습니다,0
그럼 저랑 같이 범위를 나누어서 공부하실래요,0
영어 듣기 시험은 어떻게 낼지 감이 오지 않습니다,0
교과서 내용을 바탕으로 시험을 내시지 않을까요,0
그럼 영어 교과서 내용을 외우면 도움이 될까요,0
저는 영어 시험에서 문법 문제들만 모두 틀렸습니다,0
그러셨군요 혹시 궁금한 거 있으면 저에게 물어보세요,0
시험공부를 하느라 잠을 못 자서 너무 피곤합니다,0
어제는 몇 시간 공부하고 몇 시간 주무셨나요,0
그래도 시험을 잘 보셨으니 오늘 푹 쉬세요,0
수학 시험 문제를 시간 안에 모두 풀지 못하였습니다,0
큰일이네요 저는 시간이 딱 맞았는데 어쩌다 그러셨나요,0
어제 밤을 새워서 너무 피곤해서 집중을 잘하지 못하였습니다,0
그럼 오늘은 푹 주무시고 좋은 컨디션으로 영어 시험을 보세요,0
영어 시험공부를 먼저 할까요 수학 시험공부를 먼저 할까요,0
수학 시험을 먼저 보니까 수학을 먼저 공부하는 게 좋지 않을까요,0
어제 알려주셨는데 수학 교과서 쪽까지가 시험 범위입니다,0
기말고사가 얼른 끝나고 여행을 가고 싶습니다,0
아직 기말고사가 시작도 안 했는데요 너무 이른 거 아닌가요,0
제가 아르바이트와 병행을 하고 있어서 그런 것 같습니다,0
기말고사를 잘 본다면 장학금을 받을 수 있을 것 같습니다,0
중간고사를 매우 잘 보아서 점 이상만 받으면 됩니다,0
내일 중간고사 시험 생각에 긴장되어서 밥을 먹지 못하겠습니다,0
열심히 준비하신 만큼 잘 보실 거니까 조금이라도 드세요,0
그럼 잠시 쉴 겸 저녁 먹으러 같이 가실래요,0
좋습니다 혹시 드시고 싶으신 음식이 있으신가요,0
올해 서울대학교와 고려대학교의 졸업식 날짜가 어떻게 되나요,0
겨울 졸업식은 월 일이고 여름 졸업식은 월 일입니다,0
제 친구가 여름에 졸업하는데 몇 시에 졸업식이 시작하나요,0
올해 여름 졸업식은 오전 시부터 시작할 예정입니다,0
올해 여름에 졸업할지 취직을 하고 겨울에 졸업할지 고민이에요,0
취업할 때 크게 상관은 없다고 들었는데 어떻게 하고 싶으세요,0
저는 학년 때부터 빨리 졸업하고 싶은 마음이 컸어요,0
그럼 깔끔하게 졸업하고 취직에 올인하는 것은 어떨까요,0
곧 있는 여름 졸업식 때 가운을 어디서 빌리면 되나요,0
제가 담당하는 것이 아니라서요 아마 과에서 설문조사 후 진행할 예정입니다,0
그럼 과 사무소의 전화를 기다리다가 결제하면 되나요,0
가족 여행 날짜와 겹쳐서 졸업식에 가지 못할 것 같습니다,0
졸업식 가운 안에 옷을 따로 착용하면 되나요,0
그럼 옷을 안에 입는 것도 고려해서 사이즈를 신청하면 될까요,0
어차피 가운이 헐렁하기 때문에 원래 사이즈로 주문하셔도 괜찮습니다,0
졸업식 때 가족 모두가 축하해주러 오기로 했습니다,0
그럼 졸업식에 갔다가 같이 외식하러 가시나요,0
작년에 가족과 함께 갔던 곳이 있는데 알려드리겠습니다,0
졸업식 때 친구 몇 명이 사진도 찍고 축하해주러 오기로 했습니다,0
친구들은 다른 학교 친구들인가요 아니면 선배들인가요,0
제가 년 휴학해서 늦게 졸업하는 바람에 동기들입니다,0
좋은 친구를 두셨네요 좋은 시간 되시길 바랍니다,0
여름에 졸업하지 못해서 겨울에 졸업하면 추울까 봐 걱정입니다,0
한국에서 겨울 졸업식은 월이니까 꽤 춥긴 하더라고요,0
그래도 실내에서 졸업식 대부분을 진행해서 다행인 것 같습니다,0
그러네요 그래도 따뜻하게 입으시고 감기 조심하세요,0
졸업식 때 축사를 맡아달라고 과에서 저에게 연락이 왔습니다,0
신중하게 생각하고 있어서 아직 구상 중이예요 혹시 좋은 아이디어가 있으신가요,0
친구들과의 추억이나 인상 깊은 경험을 공유하면 어떨까요,0
졸업식 때 남자친구가 꽃을 사서 오기로 했습니다,0
그럼 가족분들과 인사도 하고 점심도 같이하는 건가요,0
그러면 좋을 것 같은데 남자친구가 부담스러워할까 봐 물어보지 못했습니다,0
사랑하는 사람인데 걱정하지 마시고 물어보셔요,0
저는 다 괜찮지만 프랑스 요리나 중식을 먹고 싶습니다,0
그럼 좋은 곳에 가서 프랑스 요리를 먹는 건 어떨까요,0
좋습니다 바쁜 와중에 식사하게 된다니 정말 행복할 것 같습니다,0
올해 여름 졸업식 날씨가 매우 좋을 것 같습니다,0
날씨도 좋다는데 예쁘게 하고 가서 사진도 많이 찍으셔야겠어요,0
그러게요 안 그래도 졸업식 이후에 가족사진을 찍으려고 했습니다,0
기말고사만 끝나면 대학을 졸업한다는 것이 믿기지 않습니다,0
년 동안 공부하느라 정말 고생했네요,0
졸업이 다가오면 행복할 줄 알았는데 막상 졸업하려니 정들어서 아주 아쉽네요,0
졸업이 다가오니 좋기도 하면서 슬프기도 하네요,0
졸업하고 나서 어떻게 살아야 할지도 고민입니다,0
지금 준비하시는대로만 마무리하면 다 잘 될거에요,0
올해 연세대학교 입학식 장소가 대학교 채플 맞나요,0
정문에서 직진해서 계단을 올라가면 있는 건물이 채플 맞나요,0
새내기 시절이 어제 같이 생생한데 벌써 졸업을 앞두고 있네요,0
그러게요 시간이 참 빠르게 흘러간 것 같습니다,0
입학식 때 가족 모두가 와서 꽃도 주고 축하해주셨습니다,0
앞으로 년 동안 공부 열심히 하셔서 꼭 보답하세요,0
입학식 날짜가 졸업식 날짜와 겹쳐서 학교에서 바꿨다고 합니다,0
학교 홈페이지 공지사항에 들어가면 확인할 수 있나요,0
당신의 여동생이 내년에 대학에 입학하는 줄 알았습니다,0
다행스럽게 올해 바로 보스턴으로 학교에 가게 되었습니다,0
그럼 여동생은 당신과 방을 같이 사용하게 되나요,0
입학식 때 아는 친구들이 없을까 봐 걱정입니다,0
그래도 가족분들이랑 고등학교 친구들이 있으니 걱정하지 마세요,0
대학교로 가면 친구들을 금방 사귈 수 있을까요,0
가족이 오기로 했는데 언니와 졸업식 날짜가 겹쳐서 걱정입니다,0
그럼 졸업식 이후에 같이 모여서 식사를 하면 어떨까요,0
여동생 입학식에 가지 못할 것 같아서 미안하네요,0
그래도 여동생 졸업식에는 갔으니까 이해해주지 않을까요,0
아니면 상사에게 사정을 이야기해보면 어떨까요,0
저는 갑자기 아버지가 편찮으셔서 졸업식에 가지 못하였습니다,0
어머니께서 졸업 선물을 준비해주셔서 감동 받았습니다,0
너무 부럽네요 어머니께서 섬세하신 분이시네요 어떤 선물이었나요,0
제가 평소에 받고 싶었던 유럽 비행기 티켓과 편지였습니다,0
어머니께서 센스가 대단하시네요 언제 출국하시나요,0
그날 여행을 가기로 해서 입학식을 갈지 말지 고민이 됩니다,0
입학식은 많이들 참석하지 않는다고 들었습니다,0
그럼 오랜만에 함께하는 가족여행인데 그냥 여행을 다녀올까요,0
여동생이 대학교 입학을 곧 하는데 어떤 선물이 좋을까요,0
여동생이 평소에 갖고 싶어 했던 물건이 있나요,0
이제 어른이 되니까 실용적이면서도 좋아할 것 같습니다,0
오빠가 졸업하고 취직을 하였는데 어떤 선물이 좋을까요,0
취직하였다면 정장이나 구두나 펜은 어떨까요,0
그럼 괜찮은 펜 브랜드를 추천해드려도 될까요,0
입학식을 하고 나서 가족과 무엇을 하면 좋을까요,0
대부분 다들 좋은 곳에 가서 식사하지 않나요,0
그것도 좋은 생각이네요 학교 근처에 스튜디오가 있을 거예요,0
아버지께서 취미가 사진을 찍는 거라서 졸업식 때 기대가 됩니다,0
아버지께서 졸업 사진을 매우 아름답게 찍어주시겠네요,0
졸업식 때 예쁘게 하고 가셔서 사진 많이 남기셔요,0
저는 졸업을 친구들보다 일찍 하게 되어서 졸업식을 가고 싶지 않네요,0
졸업을 같이하는 친구가 많이 없어서 그런가요,0
있지만 많지 않아서 조금 외로울까 봐 걱정입니다,0
저는 졸업식 가는 것을 추천해요 가족분들이 오면 좋은 시간이 될 거예요,0
성적에 이 그룹 과제가 몇 퍼센트를 차지하나요,0
전체 성적의 를 차지한다고 강의계획표에 나와 있습니다,0
그럼 비중이 크니까 공정하게 모두 열심히 참여 부탁드립니다,0
그룹 과제 회의가 네 생각보다 길어져서 늦는거니,0
이 그룹 과제가 성적 비중이 큰 편인데 어떻게 역할을 나눌까요,0
최대한 공정하게 역할을 분배했으면 좋겠습니다,0
그럼 발표를 하는 사람들과 자료를 조사하는 사람으로 나누면 어떨까요,0
공평하고 좋습니다 그럼 혹시 선호하시는 게 있으신가요,0
이번 팀 프로젝트에서 발표를 맡고 싶으신 분,0
저는 말을 잘하는 편이 아니라서 자료 조사를 맡고 싶습니다,0
그럼 제가 발표 자료를 제작하고 발표를 하겠습니다,0
좋습니다 그럼 회의 일정을 잡아볼까요,0
그룹 과제 회의 일정을 미리 지금 계획하면 어떨까요,0
다들 바쁘니 미리 하면 좋습니다 다들 어느 요일이 편리하신가요,0
저는 다 괜찮은데 수요일 저녁이 가장 좋습니다,0
그럼 수요일 저녁에 학교 근처 카페에서 회의를 진행할까요,0
교수님께서 말씀하신 그룹 과제 마감일이 언제인가요,0
저는 이번 주 금요일 저녁으로 알고 있는데 아닌가요,0
지금 바로 홈페이지에서 확인해보니 맞는 것 같습니다,0
그럼 시간이 빠듯하니 얼른 회의를 진행합시다,0
그룹 과제인데 한 분이 회의에 계속 빠지시네요,0
그런데 해야 할 일은 이메일로 다 제출해서 참 애매합니다,0
그럼 일단 회의를 진행하되 따로 연락드리는 것이 좋을 것 같습니다,0
시간이 빠르네요 조금만 있으면 그룹 과제가 마무리되네요,0
이번 학기 그룹 과제 최종 결과물 제출일이 내일인가요,0
교수님께서 이메일을 받지 못하셨다고 하십니다,0
그럼 제 이메일 계정으로 지금 다시 보내보겠습니다,0
이 그룹 과제 결과물을 이메일로 제출하는 건가요,0
이메일로도 제출하고 프린트한 것도 수업 시간에 제출해야 합니다,0
우리 집에 프린터가 없는데 혹시 프린트해 주실 수 있으신가요,0
교수님께서 그룹 과제에 대한 피드백을 제게 알려주셨습니다,0
그럼 저희 채팅방에 공유해 주실 수 있으신가요,0
그럼 내일까지 모두 수정해서 파일을 공유합시다,0
발표 자료의 어느 부분을 수정하는 것이 좋을까요,0
제 생각에는 동영상과 사진을 추가하는 게 좋을 것 같습니다,0
구할 수 있으시다면 그렇게 진행하셔도 됩니다,0
그러면 형평성에 어긋나서 피드백을 드릴 수는 없습니다,0
그룹 과제를 위한 팀은 어떻게 정하면 되나요,0
그럼 우리는 같이하기로 했으니까 친구들을 같이 모아 볼까요,0
수업을 수강하는 인원이 홀수라서 저희 팀만 인원이 적습니다,0
그럼 특별히 제출 과제를 조금 줄여드리겠습니다,0
조교를 통해서 내일 중으로 이메일을 보내도록 하겠습니다,0
내일까지 맡은 부분을 다들 완료해서 제게 보내주시길 바랍니다,0
왜 이렇게 빠르죠 그룹 과제 최종 마감일이 내일모레 아닌가요,0
하지만 수정 사항이 있을 수도 있어서 그러는데 시간이 더 필요하신가요,0
이번 그룹 과제 팀원이 너무 많아서 팀장을 정하면 어떨까요,0
좋은 생각입니다 혹시 하고 싶으신 분 계신가요,0
혹시 다들 괜찮으시다면 제가 팀장을 맡아도 될까요,0
좋습니다 앞으로 팀장은 어떤 역할을 맡으면 되나요,0
제가 다음 주쯤 임의로 조를 정해 드릴 것입니다,0
그럼 친구와 함께 그룹 과제를 할 수는 없나요,0
제가 내일 갑자기 일하게 되어서 회의에 참석하기 어려울 것 같습니다,0
아쉽게 되었네요 혹시 내일 일이 몇 시쯤에 끝나시나요,0
확실히 모르겠는데 아마 오후 시쯤 끝날 것 같습니다,0
그럼 다음에는 꼭 참여해주세요 이번 회의 내용은 전달해 드리겠습니다,0
이번 학기 그룹 과제 성적 비중이 몇 퍼센트인가요,0
강의 계획서에 따르면 전체 성적의 를 차지하고 있습니다,0
학생들이 그렇게 생각한다면 그럼 로 줄이고 다른 개인 과제를 넣으면 어떨까요,0
그룹 과제에서 가장 중요한 요소가 무엇인가요,0
성적에서 최종 보고서가 가장 중요한 요소입니다,0
최종 보고서는 팀원이 모두 같이 작성하는 것인가요,0
그건 자유입니다 같이 작성하셔도 되고 따로 작성하셔도 됩니다,0
그룹 과제 발표는 몇 분 동안 진행하면 되나요,0
학기 말에 약 분 동안 발표하고 질문을 받으면 됩니다,0
팀원 모두 발표에 참여해야 하나요 아니면 분담해도 되나요,0
그건 팀에 따라 자유롭게 정하셔서 발표하시면 됩니다,0
그룹 과제 최종 보고서는 총 몇 쪽 작성하면 되나요,0
최소 장에서 최대 장 정도 작성하시면 됩니다,0
최종 보고서는 인용을 제외한 분량인가요 포함한 분량인가요,0
제가 갑자기 휴학하게 되어서 그룹 과제에 참여하지 못할 것 같습니다,0
알려주셔서 감사합니다 안 좋은 일은 아니시길 바랍니다,0
별다른 일은 아니고 갑자기 유학하러 가게 되었습니다,0
그러시군요 앞으로 좋은 일만 가득하시길 바랍니다,0
이번 그룹 과제를 위한 클라우드를 만들면 어떨까요,0
그럼 제가 오늘 집에 가서 클라우드를 만들겠습니다,0
오늘 팀원 생일이라는데 회의를 할 때 축하해주는 건 어떨까요,0
좋습니다 케이크랑 카드를 준비하는 건 어떨까요,0
이번 주 그룹 과제 회의를 어디서 진행하면 좋을까요,0
저번 주에 학교 근처에서 회의했던 카페는 어떤가요,0
너무 시끄럽기도 하고 장소가 좁아서 다른 곳이 좋을 것 같습니다,0
그럼 제가 학교 근처의 장소로 더 알아보고 연락 드리겠습니다,0
이번 주 그룹 과제 회의 후에 다 같이 저녁을 먹는 것은 어떨까요,0
내일 오후 시부터 회의를 시작하니까 시쯤 가면 어떨까요,0
제가 갑자기 너무 아파서 혹시 내일까지 제 분량을 제출해도 될까요,0
다행히 여유롭게 일정을 계획해서 괜찮을 것 같습니다,0
이해해주셔서 감사합니다 꼭 잘 마무리하겠습니다,0
병원에는 가보셨나요 얼른 나으시길 바랍니다,0
다음 달에 승진하신다고 들었습니다 축하드립니다,0
정말 감사합니다 이 모든 게 당신의 도움과 응원 덕분입니다,0
아닙니다 제가 도와준 건 별로 없지요 스스로 이루신 일입니다,0
항상 감사한 마음을 가지고 열심히 노력하겠습니다,0
미국 대학원에 합격하셨다고 들었습니다 축하드립니다,0
정말 감사드립니다 교수님의 가르침 덕분입니다,0
저보다도 열심히 노력한 당신이 스스로 이룬 것입니다,0
출국 전에 꼭 인사드리겠습니다 항상 응원해주셔서 감사드립니다,0
감사합니다 그동안 열심히 돈을 모은 보람이 있습니다,0
이사하고 편하실 때 초대해주세요 집들이 파티를 하시지요,0
수능도 잘 보고 원하는 대학에 합격하셨다고 들었습니다 축하드립니다,0
대학 입학 후에도 승승장구하고 꿈을 이루기를 바랍니다,0
이번에 유럽 여행을 가신다고 들었습니다 축하드립니다,0
정말 감사합니다 유럽에 처음 가서 정말 설렙니다,0
안전하고 행복한 여행이 되길 바랍니다 혹시 도움 필요하시면 언제든지 연락해주세요,0
이번에 대학원을 졸업하셨다고 들었습니다 축하드립니다,0
다음 주에 학교 근처로 가는데 혹시 인사드려도 될까요,0
이번 영어 대회에서 등을 했다고 들었습니다 축하드립니다,0
감사합니다 시간 되실 때 맛있는 음식 사드리겠습니다,0
아드님께서 이번 수학 대회 등을 했다고 들었습니다 축하드립니다,0
아들이 수학을 좋아하다 보니 운이 좋았던 것 같습니다 감사합니다,0
혹시 아드님께서 수학을 어떻게 공부하셨는지 알려주실 수 있으신가요,0
감사합니다 노력을 많이 하였는데 결과가 좋아서 기분이 좋습니다,0
기념으로 가족이랑 외식이라도 해야 하는 것 아닌가요,0
안 그래도 오늘 저녁에 고기를 먹으러 갈 것 같습니다,0
이번에 논문 출판하셨다고 들었습니다 정말 축하드립니다,0
어제저녁에 저도 읽어보았는데 아주 멋진 논문이었습니다,0
정말 감사드립니다 저야말로 항상 많이 배웁니다,0
이번 논문 출판에 협조해주셔서 진심으로 감사드립니다,0
그럼 정말 좋을 것 같습니다 정말 축하드립니다,0
이번 학기 실험을 가장 잘 마무리했다고 들었습니다 축하합니다,0
항상 겸손하십니다 혹시 실험 내용에 대해 알려주실 수 있으신가요,0
따님께서 전교 등을 했다고 들었습니다 축하드립니다,0
딸이 열심히 하다 보니 운이 좋았나 봅니다 감사드립니다,0
제 아들도 그렇게 열심히 공부했으면 좋겠습니다,0
분명 모두 잘 될 거예요 걱정하지 마시고 항상 격려해주세요,0
어제저녁도 사주시고 조언해주셔서 정말 감사드립니다,0
혹시 다음 주쯤 시간 되시면 제가 맛있는 밥 사겠습니다,0
저번에 논문 읽어보시고 피드백해주셔서 정말 감사드립니다,0
피드백을 읽어보고 논문을 덕분에 더 잘 다듬을 수 있었습니다,0
이번에 원하시는 국가로 파견된다고 들었습니다 축하드립니다,0
정말 감사드립니다 혹시 이 사실을 누가 알려주셨나요,0
친구와 오랜만에 저녁을 먹다가 전해 듣게 되었습니다,0
혹시 미나가 결혼한다는 소식 들으셨나요,0
